gene_id	gene_name	Minus_cre_p53mut	Plus_cre_p53mut
ENSMUSG00000078442	Ccdc105	2	0
ENSMUSG00000078444	Gm10941	14	16
ENSMUSG00000078451	Ppil6	84	13
ENSMUSG00000078452	Raet1d	7.133	2.114
ENSMUSG00000078453	Abracl	2207.984	2438
ENSMUSG00000078480	Mrpl48-ps	11.741	1.034
ENSMUSG00000078485	Plekhn1	1855.396	1724.554
ENSMUSG00000078486	Perm1	428	395
ENSMUSG00000078487	Ankrd65	3	0
ENSMUSG00000078489	Gm17106	0	0
ENSMUSG00000078490	Cfap74	130.645	14
ENSMUSG00000078491	Gm13090	0	0
ENSMUSG00000078492	1700045H11Rik	0	0
ENSMUSG00000078494	Gm13201	2	0
ENSMUSG00000078495	Zfp984	574.938	701.638
ENSMUSG00000078496	Zfp982	30.002	48.04
ENSMUSG00000078497	Zfp978	1	0
ENSMUSG00000078498	Zfp988	18.881	7.732
ENSMUSG00000078500	Zfp986	0.409	0
ENSMUSG00000078502	Zfp268	82.735	19.011
ENSMUSG00000078503	Zfp990	6.995	5
ENSMUSG00000078504	Aadacl4fm5	0	0
ENSMUSG00000078505	Aadacl4fm4	1	0
ENSMUSG00000078506	Aadacl4fm2	0	1
ENSMUSG00000078507	Aadacl3	30	6
ENSMUSG00000078508	Pramel30	1	0
ENSMUSG00000078509	Pramel14	0	0
ENSMUSG00000078510	Pramel28	0	0
ENSMUSG00000078511	Pramel16	1	1
ENSMUSG00000078512	Pramel11	5.681	0
ENSMUSG00000078513	Pramel22	1	0
ENSMUSG00000078515	Ddi2	5853.989	4183
ENSMUSG00000078517	Emc1	3507.808	3413.406
ENSMUSG00000078518	Gm13030	0	0
ENSMUSG00000078519	2310026L22Rik	8	6
ENSMUSG00000078520	Cela3a	0	0
ENSMUSG00000078521	Aunip	276	290
ENSMUSG00000078528	Gm17068	0	2
ENSMUSG00000078531	Gm831	7	0
ENSMUSG00000078532	Nkain1	22	10
ENSMUSG00000078537	B020031M17Rik	3	0
ENSMUSG00000078546	Zfp995	150.914	135
ENSMUSG00000078552	Dcdc2b	9.004	7
ENSMUSG00000078554	Fam229a	6	0
ENSMUSG00000078566	Bnip3	1683.34	4312.963
ENSMUSG00000078570	1110065P20Rik	724.498	749.761
ENSMUSG00000078572	Ndufaf8	481	421.999
ENSMUSG00000078575	Gm12887	0	0
ENSMUSG00000078576	Gm12886	0	0
ENSMUSG00000078577	Tmco2	0	0
ENSMUSG00000078578	Ube2d3	21168.844	18400.93
ENSMUSG00000078580	E430018J23Rik	427	257
ENSMUSG00000078584	AU022252	1501.461	1082
ENSMUSG00000078586	Gm11735	1.503	0
ENSMUSG00000078588	Ccdc24	138.617	212.088
ENSMUSG00000078591	Hs3st4	22.001	0
ENSMUSG00000078592	Gm4609	44.145	18.33
ENSMUSG00000078593	P3r3urf	4.212	5
ENSMUSG00000078597	Cyp4a12b	30.691	4.769
ENSMUSG00000078598	Skint5	2	0
ENSMUSG00000078599	Skint8	10	1
ENSMUSG00000078600	1700092K14Rik	0	0
ENSMUSG00000078601	Gm12525	0	0
ENSMUSG00000078604	Gm10961	18.231	17
ENSMUSG00000078605	E030025P04Rik	1	0
ENSMUSG00000078606	Gvin2	24280.484	9917.043
ENSMUSG00000078607	1810010H24Rik	1640	591.985
ENSMUSG00000078611	Gm5901	18.761	0
ENSMUSG00000078612	Fyb2	3289	2041
ENSMUSG00000078616	Trim30c	6	0
ENSMUSG00000078618	4930456L15Rik	1	1
ENSMUSG00000078619	Smarcd2	6049.521	4915
ENSMUSG00000078621	Hbb-bh2	1	0
ENSMUSG00000078622	Ccdc47	11519.009	9373.56
ENSMUSG00000078624	Or51ab3	5	0
ENSMUSG00000078625	Gm12789	0	0
ENSMUSG00000078626	Gm12790	0	0
ENSMUSG00000078627	Marchf10	1	0
ENSMUSG00000078630	Tomt	96.166	54.732
ENSMUSG00000078632	Lrrc37a	7.3	0
ENSMUSG00000078635	1700028N14Rik	1	0
ENSMUSG00000078636	Gm7336	1774.79	2651.964
ENSMUSG00000078639	Gm12695	1	0
ENSMUSG00000078640	Gm11627	1	0
ENSMUSG00000078648	Gm17546	42	70
ENSMUSG00000078650	G6pc	36	1
ENSMUSG00000078651	Aoc2	315.048	249.586
ENSMUSG00000078652	Psme3	9945.039	10028
ENSMUSG00000078653	Cntd1	288.392	245.042
ENSMUSG00000078656	Vps25	3980.185	4236.768
ENSMUSG00000078657	Crnn	57.001	2
ENSMUSG00000078664	Sprr2a1	190.42	264.605
ENSMUSG00000078668	Gm11595	0	0
ENSMUSG00000078670	Fam174b	4205.569	2278.545
ENSMUSG00000078671	Chd2	4486.476	3029.59
ENSMUSG00000078672	Mup20	0	0
ENSMUSG00000078673	Mup19	1.092	0
ENSMUSG00000078674	Mup18	0	0
ENSMUSG00000078675	Mup16	0	0
ENSMUSG00000078676	Casc3	5322.28	4039.3
ENSMUSG00000078677	Gm10974	0	0
ENSMUSG00000078680	Mup10	5	0
ENSMUSG00000078681	Tm2d3	936.125	756.092
ENSMUSG00000078683	Mup1	3.092	0
ENSMUSG00000078684	5830417I10Rik	3577.883	3097.151
ENSMUSG00000078685	Mup-ps4	0	0
ENSMUSG00000078686	Mup9	4.816	0
ENSMUSG00000078687	Mup8	0	0
ENSMUSG00000078688	Mup2	0	0
ENSMUSG00000078689	Mup6	0	0
ENSMUSG00000078691	Gm6821	0	0
ENSMUSG00000078695	Cisd3	969	1063
ENSMUSG00000078698	Mrgpra3	0	0
ENSMUSG00000078700	D030028A08Rik	498.538	395.424
ENSMUSG00000078706	Gm53	24	22
ENSMUSG00000078713	Tomm5	1988.001	1469
ENSMUSG00000078716	Tmem8b	273.999	131
ENSMUSG00000078719	Msmp	105.139	84.272
ENSMUSG00000078721	Fam205a1	0	0
ENSMUSG00000078722	Gm12394	2.709	0
ENSMUSG00000078735	Il11ra2	0	0
ENSMUSG00000078737	Gm2128	0	1
ENSMUSG00000078742	Gm10985	0	0
ENSMUSG00000078746	Fam205a4	0	0
ENSMUSG00000078747	Gm20878	1	2
ENSMUSG00000078752	Scgb1b30	0	0
ENSMUSG00000078753	Scgb1b24	0	0
ENSMUSG00000078754	Scgb2b3	0	0
ENSMUSG00000078757	Scgb1b29	0	0
ENSMUSG00000078759	Scgb1b7	0	0
ENSMUSG00000078762	Haus5	628.599	542.145
ENSMUSG00000078763	Slfn1	67	24
ENSMUSG00000078765	U2af1l4	623.619	479.59
ENSMUSG00000078768	Zfp566	147.366	52
ENSMUSG00000078771	Evi2a	24.624	5
ENSMUSG00000078772	Gm12353	0	0
ENSMUSG00000078773	Rad54b	511.621	574.793
ENSMUSG00000078776	9530053A07Rik	298.026	122.368
ENSMUSG00000078779	Zfp59	376.678	228.508
ENSMUSG00000078780	Gm5150	4	2
ENSMUSG00000078783	Sirpd	2	1
ENSMUSG00000078784	Rbis	2048.125	1579.573
ENSMUSG00000078786	BC024978	599.308	264.45
ENSMUSG00000078787	Cyp2t4	4	2
ENSMUSG00000078789	Dph1	913.357	788.703
ENSMUSG00000078793	Gm5155	79.049	54
ENSMUSG00000078794	Dact3	26	4.066
ENSMUSG00000078795	Ceacam15	0	0
ENSMUSG00000078796	Zfp541	1	7.417
ENSMUSG00000078798	Sult2a1	7	0
ENSMUSG00000078799	Sult2a5	3	0
ENSMUSG00000078800	Bsph2	0	0
ENSMUSG00000078808	Vmn1r58	1.069	1
ENSMUSG00000078810	Gp6	4.946	5
ENSMUSG00000078812	Eif5a	44756.499	40855.226
ENSMUSG00000078813	Leng1	1170.424	747.584
ENSMUSG00000078815	Cacng6	6	0
ENSMUSG00000078816	Prkcg	33	4
ENSMUSG00000078817	Nlrp12	33	6
ENSMUSG00000078838	Gm17382	0	1
ENSMUSG00000078847	Gm6746	4	0
ENSMUSG00000078850	Gm2348	0	0
ENSMUSG00000078851	H2ac25	867.446	696.159
ENSMUSG00000078853	Igtp	2056.3	2298.979
ENSMUSG00000078861	Zfp931	191.652	148.459
ENSMUSG00000078862	Gm14326	402.91	238.504
ENSMUSG00000078864	Gm14322	193.621	128.046
ENSMUSG00000078865	Gm14406	13.052	0
ENSMUSG00000078866	Zfp970	447.405	150.639
ENSMUSG00000078867	Gm14418	1205.925	570.942
ENSMUSG00000078868	Gm14412	21.016	7.022
ENSMUSG00000078869	Gm14409	4.044	1.019
ENSMUSG00000078870	Gm14410	330.648	261.932
ENSMUSG00000078872	Gm14401	1.1	1.001
ENSMUSG00000078875	Gm14419	115.859	0
ENSMUSG00000078876	Gm14408	23.28	16
ENSMUSG00000078877	Gm14295	413.69	354.431
ENSMUSG00000078878	Gm14305	341.879	267.077
ENSMUSG00000078879	Zfp973	199.312	78.134
ENSMUSG00000078880	Gm14308	18.169	60.361
ENSMUSG00000078881	Gm14434	3.762	0
ENSMUSG00000078886	Gm2026	211.553	162.44
ENSMUSG00000078887	Gm6710	158.813	106.032
ENSMUSG00000078889	Gm14288	497.681	307.558
ENSMUSG00000078891	Gm11008	0	0
ENSMUSG00000078894	2210418O10Rik	576.953	766.947
ENSMUSG00000078895	Gm11009	0	0
ENSMUSG00000078896	Zfp965	187.558	122.558
ENSMUSG00000078897	Gm4724	59.019	96.652
ENSMUSG00000078898	Zfp968	838.865	446.61
ENSMUSG00000078899	Gm4631	1227.776	539.133
ENSMUSG00000078901	Gm14440	2113.175	1296.901
ENSMUSG00000078902	Gm14443	53.758	6
ENSMUSG00000078903	Gm14391	518.183	351.467
ENSMUSG00000078905	Gm14393	3.93	1.013
ENSMUSG00000078906	Gm14444	3	2.028
ENSMUSG00000078907	Fam186b	4	1
ENSMUSG00000078908	Mon1b	2992	3225
ENSMUSG00000078915	Hsp25-ps1	108.026	22.351
ENSMUSG00000078917	Gm11281	0	0
ENSMUSG00000078919	Dpm1	1250.585	1041.037
ENSMUSG00000078920	Ifi47	1741.894	2121.837
ENSMUSG00000078921	Tgtp2	738.03	1010.817
ENSMUSG00000078922	Tgtp1	1505.97	3391.182
ENSMUSG00000078923	Ube2v1	11791.289	10204.543
ENSMUSG00000078924	Gm12169	0	0
ENSMUSG00000078925	D030018L15Rik	3.004	1
ENSMUSG00000078926	Cdc20b	6	1
ENSMUSG00000078931	Pdf	1453.725	1126.331
ENSMUSG00000078932	CN725425	0	0
ENSMUSG00000078934	Pate13	0	0
ENSMUSG00000078935	1700025C18Rik	0	0
ENSMUSG00000078937	Cpt1b	60.829	4.313
ENSMUSG00000078938	Syce3	0	0
ENSMUSG00000078940	Wfdc11	0	0
ENSMUSG00000078941	Ak6	4637.189	4874.535
ENSMUSG00000078942	Naip6	9814.244	5795.659
ENSMUSG00000078945	Naip2	2611.982	2248.038
ENSMUSG00000078949	R3hdml	8	5
ENSMUSG00000078952	Lncenc1	157.013	1669.999
ENSMUSG00000078953	Gm11020	0	0
ENSMUSG00000078954	Arhgap8	553	790.999
ENSMUSG00000078955	Gm14222	0	0
ENSMUSG00000078956	Gm14221	6	37
ENSMUSG00000078957	1700060C20Rik	1	0
ENSMUSG00000078958	Atp6ap1l	2	0
ENSMUSG00000078962	4932414J04Rik	3	0
ENSMUSG00000078963	Hsbp1l1	25	4
ENSMUSG00000078964	Ces1b	19.732	1
ENSMUSG00000078965	Gm12033	685.419	100.091
ENSMUSG00000078967	Gapdh-ps16	4.554	15.97
ENSMUSG00000078970	Dnaaf10	1385.995	1232
ENSMUSG00000078972	Gm15557	6	12.942
ENSMUSG00000078974	Sec61g	3262.378	3273.295
ENSMUSG00000078982	Gm11025	0	0
ENSMUSG00000078994	Zfp429	406.227	466.878
ENSMUSG00000078995	Zfp456	210.815	241.852
ENSMUSG00000078998	Bpifa6	0	0
ENSMUSG00000079000	Dnmt3bos	15	25
ENSMUSG00000079001	4930404H24Rik	0	0
ENSMUSG00000079003	Samd1	2164	1821.844
ENSMUSG00000079005	Gm14147	0	0
ENSMUSG00000079006	Gm14151	0	0
ENSMUSG00000079007	Tcl1b4	0	0
ENSMUSG00000079008	Gm14124	1.031	4
ENSMUSG00000079009	Gm14139	3	0
ENSMUSG00000079011	Gm11033	4	0
ENSMUSG00000079012	Serpina3m	25.535	0
ENSMUSG00000079013	Serpina3j	2.517	0
ENSMUSG00000079014	Serpina3i	176.75	149.656
ENSMUSG00000079015	Serpina1c	191.113	0
ENSMUSG00000079017	Ifi27l2a	251	585
ENSMUSG00000079018	Ly6c1	1909.178	3963.739
ENSMUSG00000079019	Insl3	39.458	10.963
ENSMUSG00000079020	Slc45a4	5606.712	5980.996
ENSMUSG00000079022	Col22a1	13	0
ENSMUSG00000079025	Gsdmc	1.052	0
ENSMUSG00000079029	Eif1ad7	14.93	26.768
ENSMUSG00000079031	Eif1ad2	0	0
ENSMUSG00000079033	Mef2b	81	1
ENSMUSG00000079034	Eif1ad8	4	1.018
ENSMUSG00000079036	Alkbh1	1303.085	992.081
ENSMUSG00000079037	Prnp	2745.878	1955
ENSMUSG00000079038	D130040H23Rik	204.999	209.765
ENSMUSG00000079042	Apela	3	1
ENSMUSG00000079043	Fastkd5	581.886	508.497
ENSMUSG00000079045	Prox1os	1	67.806
ENSMUSG00000079048	4933413L06Rik	2	0
ENSMUSG00000079049	Serpinb1c	5	3
ENSMUSG00000079051	Vinac1	9	16
ENSMUSG00000079053	Gm14010	6	23
ENSMUSG00000079055	Slc8a3	13	10
ENSMUSG00000079056	Kcnip3	6	0
ENSMUSG00000079057	Cyp4v3	403	89
ENSMUSG00000079058	Adam34	1	0
ENSMUSG00000079064	Vmn1r-ps123	0	0
ENSMUSG00000079067	Hmgn2-ps1	0	1.046
ENSMUSG00000079069	8430423G03Rik	4	0
ENSMUSG00000079070	Gm3985	1	0
ENSMUSG00000079071	Slc28a2b	1	1
ENSMUSG00000079076	Gm3086	12	2
ENSMUSG00000079083	Jrkl	940	630
ENSMUSG00000079084	Ccdc82	1267.001	991.001
ENSMUSG00000079091	Gm3404	0	0
ENSMUSG00000079092	Prl2c2	9.468	35.872
ENSMUSG00000079093	4930449I24Rik	0	0
ENSMUSG00000079101	Esd-ps	1.206	0
ENSMUSG00000079103	Tgm7	28	1
ENSMUSG00000079104	Prps1l3	3098.102	2325.664
ENSMUSG00000079105	C7	2	0
ENSMUSG00000079108	Srp54c	4962.925	4641.074
ENSMUSG00000079109	Pms2	997.684	810.999
ENSMUSG00000079110	Capn3	29.794	44.485
ENSMUSG00000079111	Kdelr2	7008	5922
ENSMUSG00000079112	Fam90a1a	1	0
ENSMUSG00000079113	Defa43	0	0
ENSMUSG00000079114	Defa42	0	0
ENSMUSG00000079116	Defa41	0	0
ENSMUSG00000079120	AY761185	0	0
ENSMUSG00000079137	Rpl27-ps1	5.461	3.12
ENSMUSG00000079138	Gm8818	1.015	0
ENSMUSG00000079139	Gm4204	2205.764	1183.62
ENSMUSG00000079140	Gm6374	2.005	1.008
ENSMUSG00000079143	Atxn7l1os1	1	0
ENSMUSG00000079144	A130010J15Rik	707.138	658.366
ENSMUSG00000079146	Gm15353	4.262	0
ENSMUSG00000079156	Smok3b	1	1
ENSMUSG00000079157	Nalf1	8.001	1
ENSMUSG00000079162	Trim43b	0	1.094
ENSMUSG00000079163	Gm15498	1	0
ENSMUSG00000079164	Tlr5	648.019	886
ENSMUSG00000079165	Sap25	135.895	50.701
ENSMUSG00000079168	Cd209g	10.005	1
ENSMUSG00000079173	Zan	369	494
ENSMUSG00000079177	Fam228a	8.398	3.227
ENSMUSG00000079179	Rab10os	1721.28	1143.25
ENSMUSG00000079180	Mptx2	0	0
ENSMUSG00000079183	C030005K15Rik	12	0
ENSMUSG00000079184	Mphosph8	2853.889	2928.435
ENSMUSG00000079186	Gzmc	0	0
ENSMUSG00000079190	ENSMUSG00000079190	27.416	9.254
ENSMUSG00000079192	ENSMUSG00000079192	0	0
ENSMUSG00000079197	Psme2	8481.944	11362.238
ENSMUSG00000079215	Zfp664	7046.001	4729
ENSMUSG00000079222	ENSMUSG00000079222	1.118	0
ENSMUSG00000079223	Gm8778	16	1.001
ENSMUSG00000079224	Gm6565	35.906	2.373
ENSMUSG00000079225	Gm9531	369.756	267.724
ENSMUSG00000079227	Ccr5	11.567	0
ENSMUSG00000079230	Gm11065	0	0
ENSMUSG00000079235	Ccdc13	4	1
ENSMUSG00000079242	C730034F03Rik	51.247	10.15
ENSMUSG00000079243	Xirp1	42.984	5
ENSMUSG00000079244	Gm5622	0	0
ENSMUSG00000079247	Gm13691	0	21.262
ENSMUSG00000079258	Calhm1	2	0
ENSMUSG00000079259	Trim71	186.687	2
ENSMUSG00000079260	Tmppe	702.094	428.158
ENSMUSG00000079261	Gm15217	0	0
ENSMUSG00000079262	Slco1a6	169.1	194.145
ENSMUSG00000079263	Gm6614	1.006	0
ENSMUSG00000079265	Gm8257	0	0
ENSMUSG00000079266	Gm6490	0	0
ENSMUSG00000079267	Gm5930	1	0
ENSMUSG00000079269	Gm3676	0	0
ENSMUSG00000079271	1700049E17Rik1	0	0
ENSMUSG00000079272	Gm7152	0	0
ENSMUSG00000079273	Gm17165	0	0
ENSMUSG00000079276	Gm4736	0	0
ENSMUSG00000079277	Hoxd3	177.721	0
ENSMUSG00000079278	Tmem233	0	0
ENSMUSG00000079283	2310009B15Rik	256.924	193
ENSMUSG00000079293	Clec7a	39	6
ENSMUSG00000079295	Klrb1-ps1	0	0
ENSMUSG00000079297	Gm2223	170.094	92.876
ENSMUSG00000079298	Klrb1b	0	0
ENSMUSG00000079299	Klrb1	4	0
ENSMUSG00000079304	Tex52	3.004	0
ENSMUSG00000079311	Gm3222	6.822	19.068
ENSMUSG00000079316	Rab9	2221.968	1758
ENSMUSG00000079317	Trappc2	746.235	536.944
ENSMUSG00000079323	Gm20661	5.152	3.717
ENSMUSG00000079324	4932414N04Rik	23	14
ENSMUSG00000079330	Lemd1	172	315.001
ENSMUSG00000079334	Naa80	1779.982	981.551
ENSMUSG00000079339	Ifit1bl1	2879.171	4138.184
ENSMUSG00000079342	Lipo1	0	0
ENSMUSG00000079343	C1s2	215.602	274.894
ENSMUSG00000079344	Lipo4	0	0
ENSMUSG00000079346	1700013D24Rik	0	0
ENSMUSG00000079349	Magea5	1.075	0
ENSMUSG00000079350	Magea8	4.435	1
ENSMUSG00000079355	Ackr4	11.43	5
ENSMUSG00000079356	Mettl4-ps1	2.013	0
ENSMUSG00000079357	Gm11100	14.947	6.466
ENSMUSG00000079359	Gm9006	1	0
ENSMUSG00000079362	Gm43302	0	0
ENSMUSG00000079363	Gbp4	218.125	1662.337
ENSMUSG00000079364	Gm3558	0	0
ENSMUSG00000079371	Gm3476	0	0
ENSMUSG00000079374	Gm8334	0	0
ENSMUSG00000079378	Gm8279	0	0
ENSMUSG00000079379	Gm3242	0	0
ENSMUSG00000079380	Gm8271	0	0
ENSMUSG00000079382	Gm3443	1	2
ENSMUSG00000079383	Gm3298	0	0
ENSMUSG00000079386	Gm3173	0	0
ENSMUSG00000079387	Luzp4	0	0
ENSMUSG00000079388	2610042L04Rik	0	1
ENSMUSG00000079389	Gm3149	0	0
ENSMUSG00000079391	Gm2974	0	0
ENSMUSG00000079392	Gm17170	0	0
ENSMUSG00000079395	Gm15114	0	0
ENSMUSG00000079396	Gm3411	0	0
ENSMUSG00000079402	Gm3020	0	0
ENSMUSG00000079407	1700110I01Rik	0	0
ENSMUSG00000079409	Gm5795	0	0
ENSMUSG00000079410	Gm2897	0	0
ENSMUSG00000079414	Gm11110	50.439	39.595
ENSMUSG00000079415	Cntf	33	46.473
ENSMUSG00000079418	Atg4a	767.337	797.744
ENSMUSG00000079419	Ms4a6c	2.543	0
ENSMUSG00000079421	4930402F06Rik	2	2
ENSMUSG00000079423	Gm3286	2.941	0
ENSMUSG00000079424	Pramel47	0	0
ENSMUSG00000079426	Arpc4	9287.501	9720.712
ENSMUSG00000079427	Mthfsl	398.02	309.741
ENSMUSG00000079428	Tceal7	3	0
ENSMUSG00000079429	Mroh2a	615	420
ENSMUSG00000079432	Gm15023	0.333	0
ENSMUSG00000079434	Neu2	41.001	55
ENSMUSG00000079435	Rpl36a	12274.814	9036.675
ENSMUSG00000079436	Kcnj13	60.581	40.134
ENSMUSG00000079440	Alpi	8	2
ENSMUSG00000079442	St6galnac4	46	5
ENSMUSG00000079444	Gm21981	75.87	69.301
ENSMUSG00000079445	B3gnt7	908.119	1747
ENSMUSG00000079450	Cldn34c1	17.008	1
ENSMUSG00000079451	Tmprss11g	5244.001	318
ENSMUSG00000079455	Gm16026	0	0
ENSMUSG00000079457	Gm7609	528.608	88.419
ENSMUSG00000079460	4933403O08Rik	0	0
ENSMUSG00000079462	Gm15737	4.01	0.963
ENSMUSG00000079465	Col4a3	30.311	7.039
ENSMUSG00000079466	Prdm12	2	1
ENSMUSG00000079467	Gm14966	73.204	35.574
ENSMUSG00000079469	Pigb	2097.275	1962.296
ENSMUSG00000079470	Utp14b	1137.156	860.023
ENSMUSG00000079471	Mymx	1	0
ENSMUSG00000079476	1700011M02Rik	0	0
ENSMUSG00000079477	Rab7	17753.71	18448.967
ENSMUSG00000079478	Znrd2	1300.77	1267.623
ENSMUSG00000079479	Gm9112	0	0
ENSMUSG00000079480	Pin4	1243.607	1211.551
ENSMUSG00000079481	Nhsl2	94	14
ENSMUSG00000079484	Phyhd1	101.865	50.475
ENSMUSG00000079487	Med12	4989.723	4094.337
ENSMUSG00000079491	H2-T10	197.606	382.096
ENSMUSG00000079492	Gm11127	33.01	0
ENSMUSG00000079494	Nat8f5	2	0
ENSMUSG00000079495	Nat8f6	0	0
ENSMUSG00000079497	Gm13420	227	64
ENSMUSG00000079499	6530402F18Rik	94.11	31.206
ENSMUSG00000079501	Gm5138	2.026	19.307
ENSMUSG00000079502	Cfap77	9	14
ENSMUSG00000079505	Gm11131	134.781	132.353
ENSMUSG00000079507	H2-Q1	12.48	6.101
ENSMUSG00000079508	Apoo	903.87	826.141
ENSMUSG00000079509	Zfx	2928.077	2210.868
ENSMUSG00000079513	4932429P05Rik	2	0
ENSMUSG00000079516	Reg3a	1	0
ENSMUSG00000079519	Gm14743	0	0
ENSMUSG00000079521	Gm5938	2	0
ENSMUSG00000079522	Gm14744	0	0
ENSMUSG00000079523	Tmsb10	22190.275	27895.991
ENSMUSG00000079524	Gm15402	0	0
ENSMUSG00000079525	Cldn34d	0	0
ENSMUSG00000079528	Clnkos	0	0
ENSMUSG00000079531	Pwwp4d	1.624	22.02
ENSMUSG00000079532	Ctag2l2	0	0
ENSMUSG00000079534	Pwwp4c	47.885	71.326
ENSMUSG00000079536	Ctag2l1	5	50
ENSMUSG00000079539	Obp2b	2	0
ENSMUSG00000079542	Gm42606	0	0
ENSMUSG00000079543	Igkv13-85	1	0
ENSMUSG00000079544	Igkv13-87	0	0
ENSMUSG00000079547	H2-DMb1	507.845	1193.434
ENSMUSG00000079550	Mpp4	13.747	12.872
ENSMUSG00000079553	Kifc1	1732.242	1897.156
ENSMUSG00000079554	Aox2	2	10
ENSMUSG00000079555	Haus3	893	881
ENSMUSG00000079557	Marchf2	1354.929	1124.177
ENSMUSG00000079559	Pou2af3	230	340
ENSMUSG00000079560	Hoxa3	12.851	0
ENSMUSG00000079562	Maea	7869.001	7067
ENSMUSG00000079563	Pglyrp2	47.976	175.901
ENSMUSG00000079564	Gm11149	3.25	1.005
ENSMUSG00000079566	Spin2d	2	0
ENSMUSG00000079575	Rbpj-ps3	40.217	18.248
ENSMUSG00000079577	Gm14692	0.5	0
ENSMUSG00000079578	Gm1140	0.5	0
ENSMUSG00000079579	Gm6760	0	0
ENSMUSG00000079580	Tmem217	5.062	4.692
ENSMUSG00000079583	Gm7073	0	0
ENSMUSG00000079584	Tm9sf5	0	0
ENSMUSG00000079588	Tmem182	8	2
ENSMUSG00000079592	C1qtnf5	0	1
ENSMUSG00000079593	4933416I08Rik	0	0
ENSMUSG00000079594	Cstdc6	0	0
ENSMUSG00000079595	Gm7260	0	0
ENSMUSG00000079597	Cstdc4	24.954	6
ENSMUSG00000079598	Clec2l	38	9
ENSMUSG00000079602	9230102O04Rik	2	4
ENSMUSG00000079603	Dreg1	0	0
ENSMUSG00000079604	Gm13219	6	0
ENSMUSG00000079605	Zbtb9	1312.826	979.987
ENSMUSG00000079606	Fsip2l	0	0
ENSMUSG00000079608	Stard6	4	2
ENSMUSG00000079610	Ankrd39	510.999	359
ENSMUSG00000079614	Seh1l	4816.371	5083.092
ENSMUSG00000079619	Cypt15	0	0
ENSMUSG00000079625	Tm4sf19	5	1
ENSMUSG00000079626	Rhox7b	1	0
ENSMUSG00000079627	Rhox2h	0	0
ENSMUSG00000079628	Rhox4g	0	0
ENSMUSG00000079629	Rhox2g	0	0
ENSMUSG00000079630	Rhox4f	0	0
ENSMUSG00000079633	Rhox4d	0	0
ENSMUSG00000079635	Rhox4c	1	0
ENSMUSG00000079636	Rhox3c	0.5	0
ENSMUSG00000079637	Rhox2c	0	0
ENSMUSG00000079638	Rhox2b	0	0
ENSMUSG00000079639	Rhox4a	0	0
ENSMUSG00000079641	Rpl39	13433.906	11033.931
ENSMUSG00000079642	Gm6268	2	0
ENSMUSG00000079644	Gm1110	1	0
ENSMUSG00000079645	Gm17193	16	15
ENSMUSG00000079649	Gm2892	0	0
ENSMUSG00000079652	Garin1a	5	4
ENSMUSG00000079654	Prrt4	2	3.002
ENSMUSG00000079655	Gm5168	0	0
ENSMUSG00000079657	Rab26	20.096	8.035
ENSMUSG00000079658	Eloc	2931.001	2539
ENSMUSG00000079659	Tmem243	1087.818	961.973
ENSMUSG00000079666	Pttg1ip2	2	0
ENSMUSG00000079669	Gm17396	9	12
ENSMUSG00000079671	2610203C22Rik	125.701	58
ENSMUSG00000079677	Fdx2	711.124	737.146
ENSMUSG00000079679	Vwde	3	0
ENSMUSG00000079681	Zglp1	0	0
ENSMUSG00000079685	Ulbp1	1359.813	1817
ENSMUSG00000079693	Vmn1r-ps150	3	0
ENSMUSG00000079694	Gm14862	0	2.012
ENSMUSG00000079697	Gm5751	3	1
ENSMUSG00000079698	Vmn2r93	10	2
ENSMUSG00000079699	Gm6592	0	0
ENSMUSG00000079700	Fpr3	0	0
ENSMUSG00000079701	Ssxb3	0	0
ENSMUSG00000079702	Ssxb6	0	0
ENSMUSG00000079703	Ssxb8	0	0
ENSMUSG00000079704	Gm14459	0	0
ENSMUSG00000079705	Ssxb1	0	0
ENSMUSG00000079707	Dynlt2a1	8	6.876
ENSMUSG00000079710	Dynlt2a2	53.239	36.595
ENSMUSG00000079711	Smok4a	5	0
ENSMUSG00000079722	Ttll2	16.607	2
ENSMUSG00000079737	Bfar	108.425	59.417
ENSMUSG00000079741	Nlrp4g	0	0
ENSMUSG00000079794	ENSMUSG00000079794	0	0
ENSMUSG00000079800	ENSMUSG00000079800	2.936	0
ENSMUSG00000079806	Gm21719	0	0
ENSMUSG00000079808	ENSMUSG00000079808	31.186	12.358
ENSMUSG00000079842	Spag11a	0	0
ENSMUSG00000079845	Xlr4a	0	0
ENSMUSG00000079852	Klra4	5	2
ENSMUSG00000079853	Klra1	0	0
ENSMUSG00000079871	Gm4984	0	0
ENSMUSG00000079875	Or1e1b-ps1	0	0
ENSMUSG00000079884	Tmed2b	173.936	112.773
ENSMUSG00000079889	Gm11951	1.003	3.013
ENSMUSG00000079890	Gm12106	1	0
ENSMUSG00000079892	Scgb1b22-ps	0	0
ENSMUSG00000079893	Scgb1b23-ps	0	0
ENSMUSG00000079906	Gm15846	10.008	0
ENSMUSG00000079915	Gm16073	10.009	4
ENSMUSG00000079941	Cox5b-ps	135.966	47.354
ENSMUSG00000079942	Rpl28-ps3	70.823	6.763
ENSMUSG00000079962	Gm12643	12.371	0
ENSMUSG00000079963	Gm7146	1	0
ENSMUSG00000079965	Gm14853	0	4.014
ENSMUSG00000079966	Gm14058	0	0
ENSMUSG00000079988	Gm11970	3	1
