gene_id	gene_name	Minus_cre_p53mut	Plus_cre_p53mut
ENSMUSG00000070047	Fat1	14341.8924078478	14274.9522734198
ENSMUSG00000070056	Mfhas1	5472.61983472029	5596.37374354618
ENSMUSG00000070063	Snora33	24.9985	24.9985
ENSMUSG00000070071	Mir465	14.1385	14.1385
ENSMUSG00000070072	Mir433	23.5645	23.5645
ENSMUSG00000070073	Mir470	14.2555	14.2555
ENSMUSG00000070074	Mir484	13.5795	13.5795
ENSMUSG00000070075	Mir490	15.206	15.206
ENSMUSG00000070076	Mir127	13.8205	13.8205
ENSMUSG00000070077	Mir491	15.514	15.514
ENSMUSG00000070078	Mir463	14.2555	14.2555
ENSMUSG00000070080	Mir431	16.3345	16.3345
ENSMUSG00000070081	Mir505	16.184	16.184
ENSMUSG00000070084	Mir486	24.6955	24.6955
ENSMUSG00000070099	Mir466	14.028	14.028
ENSMUSG00000070100	Mir362	13.347	13.347
ENSMUSG00000070101	Mir341	17.1555	17.1555
ENSMUSG00000070102	Mir455	14.987	14.987
ENSMUSG00000070103	Mir488	19.846	19.846
ENSMUSG00000070104	Mir471	13.5795	13.5795
ENSMUSG00000070105	Mir495	13.0455	13.0455
ENSMUSG00000070106	Mir363	14.2555	14.2555
ENSMUSG00000070107	Mir489	19.413	19.413
ENSMUSG00000070108	Mir500	16.4825	16.4825
ENSMUSG00000070109	Mir497b	23.835	23.835
ENSMUSG00000070110	Mir504	14.677	14.677
ENSMUSG00000070111	Gm10286	4835.824	4830.666
ENSMUSG00000070126	Mir199a-2	20.0655	20.0655
ENSMUSG00000070127	Mir146b	19.846	19.846
ENSMUSG00000070128	Mir485	14.028	14.028
ENSMUSG00000070129	Mir3071	14.7885	14.7885
ENSMUSG00000070130	Mir328	17.3445	17.3445
ENSMUSG00000070133	Mir434	16.8045	16.8045
ENSMUSG00000070136	Mir496a	14.677	14.677
ENSMUSG00000070138	Mir452	15.356	15.356
ENSMUSG00000070139	Mir532	17.1555	17.1555
ENSMUSG00000070140	Mir483	14.028	14.028
ENSMUSG00000070141	Mir494	15.356	15.356
ENSMUSG00000070144	Mir1a-1	14.473	14.473
ENSMUSG00000070166	Gm25821	26.242	26.242
ENSMUSG00000070167	Snora57	31.272	31.679
ENSMUSG00000070170	Gm24163	25.933	25.933
ENSMUSG00000070173	Gm24164	18.7855	18.7855
ENSMUSG00000070175	Gm24162	18.362	18.362
ENSMUSG00000070182	Gm24817	18.996	18.996
ENSMUSG00000070203	Gm22444	19.628	19.628
ENSMUSG00000070214	Gm23058	19.413	19.413
ENSMUSG00000070225	n-R5s33	22.236	22.236
ENSMUSG00000070227	Gm24704	19.413	19.413
ENSMUSG00000070235	Gm26329	20.0655	20.0655
ENSMUSG00000070236	Gm26327	20.289	20.289
ENSMUSG00000070263	Gm22365	21.312	21.312
ENSMUSG00000070271	Gm13268	222.329	217.583
ENSMUSG00000070280	Slc22a14	403.737400402972	403.737400402972
ENSMUSG00000070282	3000002C10Rik	1701.52489198782	1587.63064186445
ENSMUSG00000070283	Ndufaf3	1096.20565406439	1120.1080639385
ENSMUSG00000070284	Gmppb	1469.51234962358	1490.84030602305
ENSMUSG00000070287	Slc35g2	1349.824	1344.666
ENSMUSG00000070291	Ddx43	1966.824	1966.824
ENSMUSG00000070298	Trcg1	2460.824	2460.824
ENSMUSG00000070304	Scn2b	3740.16021974008	3740.16021974008
ENSMUSG00000070305	Mpzl3	3161.14517814747	3075.4614288628
ENSMUSG00000070306	Ccdc153	539.144931575306	539.144931575306
ENSMUSG00000070311	Or8c16	2993.824	2993.824
ENSMUSG00000070313	Pate14	969.621270261973	816.668883915205
ENSMUSG00000070315	4930581F22Rik	1856.55963307727	1752.0964612698
ENSMUSG00000070319	Eif3g	843.361944465645	844.888796932991
ENSMUSG00000070323	Mmp27	1421.824	1416.666
ENSMUSG00000070324	Fbxw22	1278.745	1278.745
ENSMUSG00000070327	Rnf213	10402.9830188903	11403.9870041875
ENSMUSG00000070330	Tmem235	1579.824	1579.824
ENSMUSG00000070331	Qrich2	1279.79419015894	1345.2524429251
ENSMUSG00000070332	Trim80	1693.824	1693.824
ENSMUSG00000070334	Krtap31-1	732.914	732.914
ENSMUSG00000070335	Krtap9-1	801.245	801.245
ENSMUSG00000070336	Fbxo47	1921.824	1916.666
ENSMUSG00000070337	Gpr179	7293.03282129956	8973.666
ENSMUSG00000070342	Gm10287	3813.245	3813.245
ENSMUSG00000070343	Gm10288	311.07	305.896
ENSMUSG00000070345	Hsf5	3917.824	3912.666
ENSMUSG00000070348	Ccnd1	3395.64592707483	3382.18029466398
ENSMUSG00000070354	Evi2	3673.824	3673.824
ENSMUSG00000070360	Amy2a1	647.479	647.479
ENSMUSG00000070366	Plpp4	560.7854	560.7854
ENSMUSG00000070368	Prok1	2822.824	2822.824
ENSMUSG00000070369	Itgad	3604.824	194.385
ENSMUSG00000070371	Prss36	827.304600049941	830.878590878388
ENSMUSG00000070372	Capza1	2651.9054481783	2463.64688018857
ENSMUSG00000070374	Or1p1	1805.404375	1805.404375
ENSMUSG00000070375	Or1p1c	1955.245	1955.245
ENSMUSG00000070377	Or1a1b	1215.0745	1215.0745
ENSMUSG00000070378	Or1a1	3203.824	3203.824
ENSMUSG00000070379	Or3a1c	3325.824	3325.824
ENSMUSG00000070380	Or3a1b	1981.666	1981.666
ENSMUSG00000070382	Or1e31	1839.824	1839.824
ENSMUSG00000070383	Or1e29	2842.245	2842.245
ENSMUSG00000070385	Ampd1	1868.25888944099	2096.666
ENSMUSG00000070388	Fbxo39	1467.824	1462.666
ENSMUSG00000070390	Nlrp1b	3606.71244405763	3606.71244405764
ENSMUSG00000070392	Gm20634	2715.824	2710.666
ENSMUSG00000070394	Tmem256	274.377377426464	265.552620462042
ENSMUSG00000070407	Hs3st3b1	4670.824	4665.666
ENSMUSG00000070417	Or6a2	5937.824	5937.824
ENSMUSG00000070419	Cyp3a57	1745.824	1740.666
ENSMUSG00000070420	Zscan25	1272.99260270051	1286.98217013227
ENSMUSG00000070421	Or52n4	2671.824	2666.666
ENSMUSG00000070423	Or51e1	2800.824	2800.824
ENSMUSG00000070424	Art5	1277.824	1467.666
ENSMUSG00000070425	Xntrpc	4395.67945569647	4546.91024817076
ENSMUSG00000070426	Rnf121	1615.45804225506	1506.31686458612
ENSMUSG00000070427	Il18bp	1305.06533296376	1200.29890775863
ENSMUSG00000070436	Serpinh1	1867.43069345464	1882.666
ENSMUSG00000070438	Or5af2	833.824	2366.666
ENSMUSG00000070443	Gm10291	758.824	753.666
ENSMUSG00000070448	Vmn2r89	5170.824	5170.824
ENSMUSG00000070458	Vmn2r73	9226.824	9226.824
ENSMUSG00000070459	Or5ae1	4941.824	4941.824
ENSMUSG00000070460	Or5ae2	3230.824	3225.666
ENSMUSG00000070461	9230112E08Rik	3111.824	3106.666
ENSMUSG00000070462	Tlnrd1	4192.824	4187.666
ENSMUSG00000070464	Ccl26	107.049	107.049
ENSMUSG00000070465	Gm9696	587.796	587.796
ENSMUSG00000070469	Adamtsl3	2031.4734	2031.4734
ENSMUSG00000070471	Erich6	1954.824	1949.666
ENSMUSG00000070473	Cldn3	1018.824	1013.666
ENSMUSG00000070476	Fam217b	4036.22784725476	3643.66624752348
ENSMUSG00000070489	4930527J03Rik	316.439	316.439
ENSMUSG00000070490	Gm10293	761.824	756.666
ENSMUSG00000070493	Chchd2	679.61519583485	672.358743810158
ENSMUSG00000070495	Ctcfl	2933.824	2928.666
ENSMUSG00000070498	Tmem132b	2378.34573311007	7749.666
ENSMUSG00000070501	Ifi214	3084.83440150332	1961.68974451745
ENSMUSG00000070504	Fcrl6	1470.76579627118	1214.666
ENSMUSG00000070509	Rgma	3100.32921784249	3125.666
ENSMUSG00000070520	Nsmce3	5705.824	5700.666
ENSMUSG00000070522	Gm6505	413.174	407.94
ENSMUSG00000070524	Fcrlb	1043.824	1043.824
ENSMUSG00000070526	Peg12	2399.824	2399.824
ENSMUSG00000070527	Mkrn3	2306.824	2306.824
ENSMUSG00000070529	Wfdc10	243.806	238.835
ENSMUSG00000070530	Wfdc16	875.824	875.824
ENSMUSG00000070531	Wfdc6b	743.903	743.903
ENSMUSG00000070532	Ccdc190	1490.824	1485.666
ENSMUSG00000070533	Wfdc8	2295.57012811703	2981.666
ENSMUSG00000070544	Top1	3517.64504986515	3567.12227451001
ENSMUSG00000070546	Mrgprb3	766.245	766.245
ENSMUSG00000070547	Mrgprb1	223.953	219.187
ENSMUSG00000070550	Mrgprb4	976.245	976.245
ENSMUSG00000070551	Mrgprb5	794.245	794.245
ENSMUSG00000070552	Mrgprx1	937.245	937.245
ENSMUSG00000070563	Spaca4	469.596	464.454
ENSMUSG00000070564	Ntn5	1451.18272190868	1416.50467801229
ENSMUSG00000070565	Rasal2	8121.1371852005	8279.89762312473
ENSMUSG00000070568	Slc6a21	627.226909687748	1112.666
ENSMUSG00000070570	Slc17a7	2674.824	2476.666
ENSMUSG00000070572	Trmt112-ps2	178.629	174.2
ENSMUSG00000070574	2310016G11Rik	830.666	830.666
ENSMUSG00000070576	Mn1	6619.824	6614.666
ENSMUSG00000070577	Gm572	1144.824	1144.824
ENSMUSG00000070583	Fv1	1139.824	1134.666
ENSMUSG00000070594	Cfhr4	2946.824	2946.824
ENSMUSG00000070601	Vmn2r84	11426.824	10049.666
ENSMUSG00000070604	Vsig10l	2454.22888539578	3376.40604718155
ENSMUSG00000070605	Zfp992	4309.824	4304.666
ENSMUSG00000070606	Gm10298	95.793	95.793
ENSMUSG00000070609	Aadacl4	983.824	983.824
ENSMUSG00000070610	Gm13127	1148.824	1143.666
ENSMUSG00000070616	Gm13040	1832.245	1832.245
ENSMUSG00000070617	Pramel23	1564.245	1564.245
ENSMUSG00000070618	Pramel20	1854.824	1849.666
ENSMUSG00000070619	Pramel31	1853.824	1853.824
ENSMUSG00000070621	Vmn2r-ps60	654.459	654.459
ENSMUSG00000070637	Srarp	665.019	665.019
ENSMUSG00000070639	Lrrc8b	6485.824	6480.666
ENSMUSG00000070641	Gm16410	532.442	532.442
ENSMUSG00000070643	Sox13	2533.00918851443	2663.16413283086
ENSMUSG00000070644	Etnk2	2116.07664513786	2122.55687020992
ENSMUSG00000070645	Ren1	1351.824	1351.824
ENSMUSG00000070661	Rnf186	1013.69490075601	1004.85672666024
ENSMUSG00000070667	Rpl31-ps10	178.629	178.629
ENSMUSG00000070677	Pramel48	2222.745	2222.745
ENSMUSG00000070683	Lactbl1	2713.824	2708.666
ENSMUSG00000070686	Pramel34	1601.43625	1601.43625
ENSMUSG00000070687	Htr1d	1299.19680955784	2658.666
ENSMUSG00000070690	Albfm1	2067.824	2062.666
ENSMUSG00000070691	Runx3	2242.16750519577	2690.10370109771
ENSMUSG00000070692	Rps12-ps10	195.092	190.423
ENSMUSG00000070695	Cntnap5a	10704.824	10704.824
ENSMUSG00000070697	Utp3	1388.824	1383.666
ENSMUSG00000070699	Sars2	1522.75647213783	1539.388830062
ENSMUSG00000070702	Csn1s1	412.615984837757	412.615984837757
ENSMUSG00000070704	Ugt2b36	1152.06946749309	1152.06946749309
ENSMUSG00000070705	Eid2b	1510.824	1505.666
ENSMUSG00000070708	Gtsf1l	577.277	577.277
ENSMUSG00000070709	Zfp974	1853.48517959913	1842.76608191237
ENSMUSG00000070713	Hmgn2-ps	910.824	905.666
ENSMUSG00000070717	Gm10300	2055.824	2050.666
ENSMUSG00000070719	Pla2g4d	3447.824	3447.824
ENSMUSG00000070720	Tmem200b	1021.72749278531	1001.34835819314
ENSMUSG00000070729	Gm12966	570.547	565.388
ENSMUSG00000070730	Rmdn3	1840.20123817673	1911.79365237842
ENSMUSG00000070732	Rbm44	2511.98583364045	2511.98583364045
ENSMUSG00000070733	Fryl	6676.6709986969	6406.4106971783
ENSMUSG00000070737	Tmem35b	883.294841051798	875.632757186882
ENSMUSG00000070738	Dgkd	4359.23789647613	4331.46353625834
ENSMUSG00000070777	Ceacam20	405.638	405.638
ENSMUSG00000070778	Rpl7a-ps8	561.65	561.65
ENSMUSG00000070780	Rbm47	3225.6400672423	3186.90837987055
ENSMUSG00000070794	BC016548	483.0075	483.0075
ENSMUSG00000070796	Psg21	1373.738	1373.738
ENSMUSG00000070797	Psg27	1699.245	1699.245
ENSMUSG00000070798	Psg25	2868.824	2863.666
ENSMUSG00000070799	Psg26	1843.245	1843.245
ENSMUSG00000070802	Pnma8b	3906.824	3901.666
ENSMUSG00000070803	Cited4	1008.824	1003.666
ENSMUSG00000070806	Zmynd12	973.902198988443	1218.666
ENSMUSG00000070808	Bicra	5773.74398157702	5731.62873419295
ENSMUSG00000070810	Sult2a6	720.927	720.927
ENSMUSG00000070811	Sult2a2	500.0905	500.0905
ENSMUSG00000070814	Zswim9	3097.04303176581	3044.33048007435
ENSMUSG00000070815	Vmn1r87	2266.0555	2266.0555
ENSMUSG00000070816	Vmn1r86	1281.04515316143	1281.04515316143
ENSMUSG00000070817	Vmn1r85	5996.824	5996.824
ENSMUSG00000070820	Or13p5	1510.8065	1510.8065
ENSMUSG00000070821	Or13p8	3100.824	3100.824
ENSMUSG00000070822	Zscan18	2579.14313484499	1723.666
ENSMUSG00000070828	Zscan4f	1588.824	1583.666
ENSMUSG00000070834	Gm13015	59.298	58.025
ENSMUSG00000070837	Aurkc	359.04	908.666
ENSMUSG00000070841	Vmn2r34	3456.245	3456.245
ENSMUSG00000070844	Vmn2r42	3586.445	3586.445
ENSMUSG00000070847	Vmn2r30	8164.824	8164.824
ENSMUSG00000070852	Or12e9	704.953	704.953
ENSMUSG00000070853	Or12e14	3070.824	3070.824
ENSMUSG00000070855	Or10ag54	9414.824	9414.82400000001
ENSMUSG00000070856	Or10ag53	861.824	861.824
ENSMUSG00000070857	Or10ag52	740.905	740.905
ENSMUSG00000070858	Gm1673	295.614270335529	283.484459841246
ENSMUSG00000070866	Zfp804a	4379.824	1320.666
ENSMUSG00000070867	Trabd2b	6376.824	6371.666
ENSMUSG00000070868	Skint3	3386.824	3381.666
ENSMUSG00000070870	Cryge	422.56875	422.56875
ENSMUSG00000070871	Ccnyl1	1543.28713775794	1461.60598397828
ENSMUSG00000070873	Lilra5	1866.245	1866.245
ENSMUSG00000070875	Or8h10	728.918	728.918
ENSMUSG00000070877	Ldlrad1	852.824	847.666
ENSMUSG00000070880	Gad1	1556.27115896415	2750.666
ENSMUSG00000070883	Ccdc173	1374.17396797753	1493.97821629533
ENSMUSG00000070890	Pramel19	1311.824	1306.666
ENSMUSG00000070891	Gm12689	1118.824	1113.666
ENSMUSG00000070896	Rpl23a-ps1	248.853	248.853
ENSMUSG00000070902	Zfp352	2035.824	2035.824
ENSMUSG00000070904	Ifna4	329.9275	329.9275
ENSMUSG00000070908	Gm13288	2609.824	2609.824
ENSMUSG00000070923	Klhl9	3933.824	3928.666
ENSMUSG00000070933	Speer4d	782.93025	782.93025
ENSMUSG00000070934	Rraga	1377.824	1372.666
ENSMUSG00000070939	Tgfbrap1	4992.05983626903	5095.26750784388
ENSMUSG00000070942	Il1rl2	3225.58103823678	3431.38407472996
ENSMUSG00000070943	Or1ak2	707.947	707.947
ENSMUSG00000070953	Rabepk	1167.47261542227	993.458930925682
ENSMUSG00000070960	Gm19680	1272.824	1267.666
ENSMUSG00000070972	Dnajc25	2471.0282849582	2952.54635393419
ENSMUSG00000070977	Defb44-ps	67.2465	67.2465
ENSMUSG00000070979	Actl7a	1267.666	1267.666
ENSMUSG00000070980	Actl7b	1198.824	1193.666
ENSMUSG00000070983	Or13d1	1954.7785	1954.7785
ENSMUSG00000070985	Acnat1	978.982710669985	1196.87377881715
ENSMUSG00000070990	Foxe1	2563.824	2558.666
ENSMUSG00000070995	Gm6313	2248.666	2248.666
ENSMUSG00000070997	1700055D18Rik	3479.824	3474.666
ENSMUSG00000070999	Ccin	1700.824	1695.666
ENSMUSG00000071000	Or13c7	931.824	931.824
ENSMUSG00000071001	Hrct1	1211.824	1206.666
ENSMUSG00000071005	Ccl19	481.373	481.373
ENSMUSG00000071014	Ndufb6	423.344348530633	416.884022862495
ENSMUSG00000071015	Gm136	1065.666	1065.666
ENSMUSG00000071019	Sdr16c6	1682.824	1677.666
ENSMUSG00000071033	Gm10308	501.066	501.066
ENSMUSG00000071035	Gm5499	645.069	639.932
ENSMUSG00000071036	Gm10309	2021.824	2016.666
ENSMUSG00000071037	Camkmt	1360.37749180348	1349.666
ENSMUSG00000071040	Gm9386	171.681	171.681
ENSMUSG00000071041	Impdh2-ps	1304.824	1299.666
ENSMUSG00000071042	Rasgrp3	2701.30526777408	4474.666
ENSMUSG00000071047	Ces1a	1739.824	1734.666
ENSMUSG00000071052	Rpl7a-ps5	552.759	547.601
ENSMUSG00000071054	Safb	2467.41573935963	2422.94238027402
ENSMUSG00000071064	Zfp827	6401.81112283247	6190.54309510848
ENSMUSG00000071065	Or6c213	701.957	701.957
ENSMUSG00000071068	Treml2	2674.05206138853	2599.35813225389
ENSMUSG00000071072	Ptges3	1737.74264415748	1743.63185161378
ENSMUSG00000071073	Lrrc73	1900.27750295252	1660.38388615567
ENSMUSG00000071074	Yipf3	1587.28641660862	1624.95873335825
ENSMUSG00000071076	Jund	1426.824	1421.666
ENSMUSG00000071078	Nr2c2ap	938.332780523601	923.972275783566
ENSMUSG00000071089	Trim75	3032.824	3032.824
ENSMUSG00000071102	Gm10313	761.824	756.666
ENSMUSG00000071103	1700029J07Rik	2072.90649261857	1537.27925254712
ENSMUSG00000071104	Ccdc110	2410.666	2410.666
ENSMUSG00000071112	Spx	720.670409420109	1154.47716848851
ENSMUSG00000071113	Mboat4	1595.824	1590.666
ENSMUSG00000071138	Tex24	1526.824	1526.824
ENSMUSG00000071141	Rpl36a-ps3	135.985	132.103
ENSMUSG00000071147	Tas2r140	757.245	757.245
ENSMUSG00000071149	Tas2r115	790.245	790.245
ENSMUSG00000071150	Tas2r121	675.4145	675.4145
ENSMUSG00000071151	Gm4799	421.663	416.458
ENSMUSG00000071158	Klrh1	1100.09375	1100.09375
ENSMUSG00000071165	Gm6040	614.6155	614.6155
ENSMUSG00000071169	Defb46	42.7505	42.7505
ENSMUSG00000071172	Srsf3	1446.17031738914	1409.47280872086
ENSMUSG00000071176	Arhgef10	4674.8929106553	4611.25467296673
ENSMUSG00000071177	Serpina1d	1153.824	1148.666
ENSMUSG00000071178	Serpina1b	1153.824	1514.666
ENSMUSG00000071179	Serpina16	1341.824	1341.824
ENSMUSG00000071180	Smim15	1247.86777475988	1235.99552430275
ENSMUSG00000071181	3830408C21Rik	1361.08276803768	1477.71926120323
ENSMUSG00000071185	Or1i2	1920.824	1920.824
ENSMUSG00000071192	Wfikkn1	2295.824	2290.666
ENSMUSG00000071195	Gm10318	544.72	544.72
ENSMUSG00000071202	Ccdc78	1877.824	1551.74904165273
ENSMUSG00000071203	Naip5	4963.824	4958.666
ENSMUSG00000071204	Gm10319	603.6745	603.6745
ENSMUSG00000071207	Gm8587	603.261	603.261
ENSMUSG00000071226	Cecr2	4942.25088115487	6081.78801538608
ENSMUSG00000071229	Timm8a2	670.4255	670.4255
ENSMUSG00000071230	Npw	403.739	398.463
ENSMUSG00000071234	Syndig1l	1517.824	1512.666
ENSMUSG00000071235	Vrtn	3199.824	2782.666
ENSMUSG00000071237	Gemin6-ps	279.559	279.559
ENSMUSG00000071252	2210408I21Rik	2266.52600959587	2116.12202298817
ENSMUSG00000071253	Slc25a16	2484.43605576459	2423.78488733148
ENSMUSG00000071256	Zfp213	2445.824	2440.666
ENSMUSG00000071262	Zfp957	2372.824	2372.824
ENSMUSG00000071265	1700086L19Rik	731.038875969819	731.038875969819
ENSMUSG00000071266	Zfp946	2478.81005444526	2440.33931596919
ENSMUSG00000071267	Zfp942	2942.15868172515	2299.66786831901
ENSMUSG00000071273	Gm5145	590.383	585.209
ENSMUSG00000071275	Fpr-rs6	777.245	777.245
ENSMUSG00000071276	Fpr-rs7	774.245	774.245
ENSMUSG00000071280	Gm10322	146.924	1107.666
ENSMUSG00000071281	Zfp65	2580.82718137253	2540.6943307885
ENSMUSG00000071291	Zfp58	2129.96511669892	2095.65872677859
ENSMUSG00000071294	Cbx3-ps4	319.187	319.187
ENSMUSG00000071302	2610044O15Rik8	1240.84684595631	1378.99327330109
ENSMUSG00000071303	Rps8-ps1	390.581	390.581
ENSMUSG00000071311	Gpr31b	1042.824	1042.824
ENSMUSG00000071317	Bves	4127.824	4127.824
ENSMUSG00000071322	Tcp10a	1418.93207142857	1418.93207142857
ENSMUSG00000071324	Armc2	1976.33050833395	1106.69124512353
ENSMUSG00000071332	E230015B07Rik	178.7245	178.7245
ENSMUSG00000071335	Mfsd4b3-ps	1465.245	1465.245
ENSMUSG00000071337	Tia1	2174.32731242756	1970.38107338688
ENSMUSG00000071340	Trappc3l	696.91775	696.91775
ENSMUSG00000071341	Egr4	1907.824	1907.824
ENSMUSG00000071342	Lsmem1	972.824	1906.666
ENSMUSG00000071343	Gm10327	761.824	756.666
ENSMUSG00000071347	C1qtnf9	1662.824	1657.666
ENSMUSG00000071350	Setdb2	2313.36241699244	2194.03379181622
ENSMUSG00000071356	Reg3b	394.327	394.327
ENSMUSG00000071359	Tbpl1	1094.49600570556	991.59190659869
ENSMUSG00000071361	Mcpt9	1759.824	1759.824
ENSMUSG00000071362	Gm10330	658.444	658.444
ENSMUSG00000071369	Map3k5	5177.81016988626	5204.666
ENSMUSG00000071379	Hpcal1	1194.28395832673	1202.46309585736
ENSMUSG00000071392	Ect2l	1171.97096148183	1591.34583120327
ENSMUSG00000071398	2410004P03Rik	3196.824	3191.666
ENSMUSG00000071414	Gm6736	707.947	702.789
ENSMUSG00000071415	Rpl23	707.823106929257	734.417788430879
ENSMUSG00000071419	Rps15-ps2	226.429	221.629
ENSMUSG00000071424	Grid2	4956.82843875185	4956.82843875185
ENSMUSG00000071428	Vmn1r27	2089.30566666667	2089.30566666667
ENSMUSG00000071434	9230019H11Rik	2555.666	2555.666
ENSMUSG00000071451	Psmg4	301.328251965157	296.905717513895
ENSMUSG00000071452	Serpinb9h	1621.824	1621.824
ENSMUSG00000071454	Dtnb	1973.1145261254	1977.78967375528
ENSMUSG00000071456	1110002L01Rik	2396.61425845523	2069.98060943439
ENSMUSG00000071470	Ccnb1ip1	1268.824	1263.666
ENSMUSG00000071471	Krtap26-1	732.914	732.914
ENSMUSG00000071475	Rpl21-ps5	261.571	261.571
ENSMUSG00000071477	Zfp777	2041.50796377928	2211.14116916724
ENSMUSG00000071478	H2ac7	342.521	337.243
ENSMUSG00000071481	Or2a52	2711.824	2711.824
ENSMUSG00000071489	Ptgdr	2946.824	2946.824
ENSMUSG00000071490	Vmn1r212	923.824	923.824
ENSMUSG00000071491	Vmn1r209	1008.70015286091	1008.70015286091
ENSMUSG00000071493	Vmn1r208	2915.824	2915.824
ENSMUSG00000071494	Or10ac1	3813.824	3813.824
ENSMUSG00000071497	Nutf2-ps1	661.023	655.865
ENSMUSG00000071506	Tmem139	1076.30697742769	1012.07925529092
ENSMUSG00000071510	Or5k1b	1190.745	1190.745
ENSMUSG00000071516	H2ac13	185.744	185.744
ENSMUSG00000071517	Gm10334	633.5315	633.5315
ENSMUSG00000071519	Prss3	579.8595	579.8595
ENSMUSG00000071521	Try10	620.166	620.166
ENSMUSG00000071522	Or2w1	846.824	846.824
ENSMUSG00000071528	Atp5md	172.045555599613	164.583940331257
ENSMUSG00000071531	Gprin2	2012.15560101423	10108.666
ENSMUSG00000071532	Gm10335	251.384	246.374
ENSMUSG00000071533	Pcnp	1609.68470458987	1499.6790692719
ENSMUSG00000071537	Klrg2	2084.55079408508	2080.94453923641
ENSMUSG00000071540	3425401B19Rik	5306.824	5306.824
ENSMUSG00000071547	Nt5dc2	1584.19984552348	1585.19722451265
ENSMUSG00000071550	Cfap44	3645.56777778936	3645.56777778937
ENSMUSG00000071551	Akr1c19	1392.61234300228	1314.03035483378
ENSMUSG00000071552	Tigit	678.994	673.83
ENSMUSG00000071553	Cpa2	694.968	275.333659381521
ENSMUSG00000071561	Cstdc5	314.999464665201	380.626
ENSMUSG00000071562	Stfa1	384.012	285.723
ENSMUSG00000071568	Gm5874	285.572	280.507
ENSMUSG00000071573	Rnls	1356.824	1351.666
ENSMUSG00000071586	Gm10337	38.396	38.396
ENSMUSG00000071591	4930521O11Rik	1075.47266666667	1075.47266666667
ENSMUSG00000071604	Entrep1	2166.486935889	2302.666
ENSMUSG00000071613	Gm10340	2871.245	2871.245
ENSMUSG00000071629	Or5b120	3713.745	3713.745
ENSMUSG00000071632	2510002D24Rik	907.390563069427	861.627320987211
ENSMUSG00000071633	Gm4952	1971.824	1966.666
ENSMUSG00000071636	Rimbp3	5139.824	5134.666
ENSMUSG00000071637	Cebpd	3487.53835604178	3500.666
ENSMUSG00000071640	Stxbp3-ps	519.28	514.172
ENSMUSG00000071644	Eef1g	1594.00844662564	1602.11960823601
ENSMUSG00000071645	Tut1	2373.41364697824	2395.24221157383
ENSMUSG00000071646	Mta2	2616.04307584535	2676.65592028682
ENSMUSG00000071647	Eml3	2345.1398887246	2446.91925603012
ENSMUSG00000071648	Rom1	1276.824	1271.666
ENSMUSG00000071649	B3gat3	1241.55043516693	1197.18825561809
ENSMUSG00000071650	Ganab	3353.51010021773	3415.34679471275
ENSMUSG00000071652	Ints5	3033.824	3028.666
ENSMUSG00000071653	1810009A15Rik	555.070961896785	547.791891950159
ENSMUSG00000071654	Uqcc3	581.45	576.287
ENSMUSG00000071655	Ubxn1	858.68130941912	863.153514553442
ENSMUSG00000071656	Lrrn4cl	2179.824	2174.666
ENSMUSG00000071657	Bscl2	1333.29429140569	1227.20124499092
ENSMUSG00000071658	Gng3	1402.824	1397.666
ENSMUSG00000071659	Hnrnpul2	4819.55528145844	4844.59864626336
ENSMUSG00000071660	Ttc9c	2191.90117532885	2177.04143814699
ENSMUSG00000071661	Zbtb3	1763.824	1758.666
ENSMUSG00000071662	Polr2g	638.713141646471	638.580701458966
ENSMUSG00000071665	Foxr2	2831.824	2831.824
ENSMUSG00000071669	Snx29	2214.45130170065	2386.06051941922
ENSMUSG00000071671	Gm10343	144.741	140.69
ENSMUSG00000071679	Rtl4	3394.824	3394.824
ENSMUSG00000071680	Gm7123	64.532	63.011
ENSMUSG00000071686	Tex13a	1076.824	1076.824
ENSMUSG00000071691	Gm960	384.941052401821	280.080900587569
ENSMUSG00000071708	Sms	1834.09291775368	1906.69522481358
ENSMUSG00000071711	Mpst	1033.902319257	1097.67888595791
ENSMUSG00000071713	Csf2rb	4494.50405953858	4163.24581308411
ENSMUSG00000071714	Csf2rb2	4499.824	521.024
ENSMUSG00000071715	Ncf4	1123.28464383644	973.725936353957
ENSMUSG00000071716	Apol7e	415.15699588081	249.732
ENSMUSG00000071719	Nalf2	3668.824	3663.666
ENSMUSG00000071721	1700010D01Rik	284.704	284.704
ENSMUSG00000071722	Spin4	3932.824	3932.824
ENSMUSG00000071723	Gspt2	2149.92184642828	2245.666
ENSMUSG00000071724	Smpd5	1484.11076640486	1165.14979240448
ENSMUSG00000071726	Gm5941	329.031	329.031
ENSMUSG00000071738	Cldn34b3	831.666	831.666
ENSMUSG00000071745	Pwwp4b	2621.824	2621.824
ENSMUSG00000071748	Styx-ps	3985.824	3980.666
ENSMUSG00000071749	4933412E24Rik	1505.245	1505.245
ENSMUSG00000071750	Gm7713	766.824	766.824
ENSMUSG00000071753	Cdr1os	19417.824	19417.824
ENSMUSG00000071757	Zhx2	4135.824	4130.666
ENSMUSG00000071763	Gm53064	463.152	463.152
ENSMUSG00000071764	Or11q2	1348.2795	1348.2795
ENSMUSG00000071766	Rhox12	332.547	332.547
ENSMUSG00000071767	Rhox7a	470.4945	470.4945
ENSMUSG00000071769	Rhox3h	495.579	495.579
